country,date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,country_enc
EU27 & UK,2020-06-20,0.0100588,2.21946,1.35075,0.099501,1.58794,0.759388,
EU27 & UK,2020-06-21,0.0140289,1.86458,1.13702,0.1063,1.33669,0.703309,
EU27 & UK,2020-06-22,0.0159311,2.51578,1.64437,0.102236,1.93312,0.675353,
EU27 & UK,2020-06-23,0.0156589,2.5526,1.88549,0.100169,2.21658,0.622623,
EU27 & UK,2020-06-24,0.0166401,2.52148,1.98431,0.107266,2.33276,0.629666,
EU27 & UK,2020-06-25,0.0171135,2.57241,2.01159,0.113504,2.36483,0.60739,
EU27 & UK,2020-06-26,0.0183029,2.59178,1.94142,0.123068,2.28233,0.604498,
EU27 & UK,2020-06-27,0.0120947,2.21987,1.47069,0.11063,1.72894,0.64347,
EU27 & UK,2020-06-28,0.0147398,1.86325,1.24308,0.113936,1.46136,0.690626,
EU27 & UK,2020-06-29,0.0156085,2.54135,1.6879,0.110262,1.9843,0.769139,
EU27 & UK,2020-06-30,0.0146026,2.58427,1.7493,0.10787,2.05648,0.73746,
EU27 & UK,2020-07-01,0.0209332,2.59713,1.74381,0.167853,2.33861,0.650602,
EU27 & UK,2020-07-02,0.0221735,2.59937,1.81785,0.171107,2.43789,0.710732,
EU27 & UK,2020-07-03,0.0264442,2.60239,1.59971,0.190901,2.14535,0.733406,
EU27 & UK,2020-07-04,0.0206921,2.23111,1.03867,0.195429,1.39294,0.642283,
EU27 & UK,2020-07-05,0.02332,1.8074,0.869028,0.190473,1.16544,0.63151,
EU27 & UK,2020-07-06,0.0242282,2.5239,1.30127,0.174287,1.74512,0.808892,
EU27 & UK,2020-07-07,0.0222148,2.57651,1.62594,0.166966,2.18053,0.923456,
EU27 & UK,2020-07-08,0.0230966,2.57713,1.83489,0.176485,2.46074,0.892087,
EU27 & UK,2020-07-09,0.0241126,2.5824,1.85342,0.180002,2.4856,0.727487,
EU27 & UK,2020-07-10,0.0281667,2.59319,1.69241,0.202106,2.26967,0.762701,
EU27 & UK,2020-07-11,0.0236348,2.22237,1.3744,0.208657,1.84319,0.921458,
EU27 & UK,2020-07-12,0.0261199,1.83711,1.18881,0.20313,1.59429,0.852919,
EU27 & UK,2020-07-13,0.0251442,2.47415,1.60442,0.1824,2.15167,0.728148,
EU27 & UK,2020-07-14,0.0238594,2.43613,1.7506,0.177486,2.34771,0.746512,
EU27 & UK,2020-07-15,0.025378,2.55846,1.87127,0.193677,2.50953,0.788477,
EU27 & UK,2020-07-16,0.0260714,2.56887,1.89254,0.207816,2.53806,0.807766,
EU27 & UK,2020-07-17,0.0307502,2.56796,1.80702,0.227238,2.42337,0.697765,
EU27 & UK,2020-07-18,0.0261725,2.20972,1.46447,0.242445,1.96399,0.641376,
EU27 & UK,2020-07-19,0.0284533,1.8466,1.3081,0.235068,1.75427,0.653494,
EU27 & UK,2020-07-20,0.0289609,2.50699,1.71075,0.211452,2.29426,0.694731,
EU27 & UK,2020-07-21,0.0256099,2.50845,1.78877,0.198898,2.3989,0.747833,
EU27 & UK,2020-07-22,0.0268053,2.5291,1.81362,0.207214,2.43222,0.732612,
EU27 & UK,2020-07-23,0.0281472,2.54296,1.86172,0.211498,2.49673,0.657158,
EU27 & UK,2020-07-24,0.0317822,2.55405,1.72713,0.234987,2.31623,0.616859,
EU27 & UK,2020-07-25,0.0269819,2.17251,1.38235,0.256477,1.85385,0.610164,
EU27 & UK,2020-07-26,0.0288837,1.83209,1.16437,0.245622,1.56153,0.62196,
EU27 & UK,2020-07-27,0.0296079,2.48217,1.6416,0.216101,2.20153,0.620315,
EU27 & UK,2020-07-28,0.0259867,2.51731,1.53728,0.202009,2.06162,0.647072,
EU27 & UK,2020-07-29,0.0257998,2.52808,1.67752,0.197881,2.2497,0.687328,
EU27 & UK,2020-07-30,0.029593,2.54013,1.84037,0.21456,2.46809,0.617507,
EU27 & UK,2020-07-31,0.0334036,2.52922,1.79572,0.242243,2.40821,0.585235,
EU27 & UK,2020-08-01,0.0341243,2.17734,1.23689,0.293796,2.05757,0.604148,
EU27 & UK,2020-08-02,0.0336933,1.81912,1.14259,0.285881,1.9007,0.631443,
EU27 & UK,2020-08-03,0.0337354,2.48364,1.45301,0.256855,2.41708,0.751859,
EU27 & UK,2020-08-04,0.0303077,2.49511,1.39296,0.234013,2.31719,0.774401,
EU27 & UK,2020-08-05,0.0315947,2.48786,1.29842,0.244765,2.15992,0.622703,
EU27 & UK,2020-08-06,0.0336147,2.46574,1.40602,0.249691,2.33891,0.580522,
EU27 & UK,2020-08-07,0.0374827,2.46743,1.41559,0.274221,2.35483,0.572669,
EU27 & UK,2020-08-08,0.0340686,2.14544,1.22372,0.293285,2.03566,0.583249,
EU27 & UK,2020-08-09,0.0356064,1.77436,1.08965,0.286548,1.81263,0.588605,
EU27 & UK,2020-08-10,0.0341528,2.41859,1.46088,0.255111,2.43018,0.580371,
EU27 & UK,2020-08-11,0.0302253,2.42245,1.534,0.232424,2.55181,0.576855,
EU27 & UK,2020-08-12,0.030983,2.40213,1.54743,0.2407,2.57415,0.577095,
EU27 & UK,2020-08-13,0.0331084,2.41541,1.5754,0.249267,2.62069,0.58067,
EU27 & UK,2020-08-14,0.0357935,2.41194,1.54494,0.272604,2.57001,0.584603,
EU27 & UK,2020-08-15,0.0329301,1.98707,1.22708,0.290263,2.04125,0.592435,
EU27 & UK,2020-08-16,0.036091,1.82326,1.14037,0.291306,1.897,0.598875,
EU27 & UK,2020-08-17,0.0348292,2.41875,1.50617,0.257226,2.50551,0.60385,
EU27 & UK,2020-08-18,0.0304814,2.41725,1.56701,0.235712,2.60673,0.593573,
EU27 & UK,2020-08-19,0.0319244,2.41168,1.49193,0.241381,2.48183,0.589511,
EU27 & UK,2020-08-20,0.0343364,2.41979,1.40375,0.249676,2.33514,0.575706,
EU27 & UK,2020-08-21,0.0369094,2.42869,1.2663,0.271638,2.10649,0.583209,
EU27 & UK,2020-08-22,0.0333202,2.15868,0.985208,0.289414,1.6389,0.60125,
EU27 & UK,2020-08-23,0.036339,1.85417,0.942604,0.28994,1.56802,0.650961,
EU27 & UK,2020-08-24,0.0357466,2.47361,1.49148,0.254285,2.48108,0.734129,
EU27 & UK,2020-08-25,0.0311622,2.50845,1.44178,0.232156,2.3984,0.686338,
EU27 & UK,2020-08-26,0.0328221,2.51611,1.27314,0.237383,2.11787,0.666164,
EU27 & UK,2020-08-27,0.0347371,2.53701,1.62468,0.254621,2.70266,0.775153,
EU27 & UK,2020-08-28,0.0368013,2.56819,1.45957,0.276439,2.42799,0.801322,
EU27 & UK,2020-08-29,0.0332606,2.2489,1.15305,0.291287,1.9181,0.915313,
EU27 & UK,2020-08-30,0.0359636,1.92518,1.11633,0.288042,1.85702,0.949707,
EU27 & UK,2020-08-31,0.0367546,2.54417,1.59318,0.256654,2.65026,0.982442,
EU27 & UK,2020-09-01,0.0320749,2.60885,2.06855,0.222083,2.82392,1.05646,
EU27 & UK,2020-09-02,0.0328985,2.62995,1.99541,0.223107,2.72407,1.01276,
EU27 & UK,2020-09-03,0.0332197,2.64219,1.8219,0.2354,2.48721,0.844968,
EU27 & UK,2020-09-04,0.0368224,2.65335,1.71819,0.257066,2.34562,0.719567,
EU27 & UK,2020-09-05,0.0303626,2.28862,1.33439,0.274335,1.82168,0.850855,
EU27 & UK,2020-09-06,0.0337746,1.93856,1.34916,0.270368,1.84183,1.02594,
EU27 & UK,2020-09-07,0.0345301,2.62661,1.76457,0.237557,2.40894,1.00485,
EU27 & UK,2020-09-08,0.030765,2.63906,1.76714,0.208543,2.41244,0.778145,
EU27 & UK,2020-09-09,0.0322933,2.65185,1.85189,0.21862,2.52814,0.691964,
EU27 & UK,2020-09-10,0.0343906,2.66187,2.05471,0.228974,2.80503,0.909914,
EU27 & UK,2020-09-11,0.0365826,2.66629,1.94932,0.251208,2.66116,0.904611,
EU27 & UK,2020-09-12,0.0302805,2.30806,1.36143,0.262716,1.85858,0.795335,
EU27 & UK,2020-09-13,0.0344568,2.01235,1.21292,0.264166,1.65584,0.67996,
EU27 & UK,2020-09-14,0.0348242,2.64948,1.97792,0.229045,2.7002,0.613743,
EU27 & UK,2020-09-15,0.030424,2.65432,2.20545,0.202407,3.01082,0.605826,
EU27 & UK,2020-09-16,0.0302607,2.66695,2.10472,0.21094,2.8733,0.644298,
EU27 & UK,2020-09-17,0.0327271,2.69514,1.9249,0.219173,2.62782,0.905394,
EU27 & UK,2020-09-18,0.0356455,2.70866,1.79311,0.245205,2.4479,1.04309,
EU27 & UK,2020-09-19,0.0284046,2.31012,1.47322,0.249897,2.0112,0.974013,
EU27 & UK,2020-09-20,0.0329053,1.98249,1.46252,0.255568,1.99659,0.929338,
EU27 & UK,2020-09-21,0.0334795,2.65523,2.06778,0.222322,2.82287,0.885535,
EU27 & UK,2020-09-22,0.0290951,2.68324,2.07888,0.191658,2.83802,0.805934,
EU27 & UK,2020-09-23,0.0296248,2.67789,1.99063,0.201277,2.71756,0.814152,
EU27 & UK,2020-09-24,0.0309772,2.68702,1.71024,0.214226,2.33477,1.01309,
EU27 & UK,2020-09-25,0.0330834,2.71143,1.53502,0.239021,2.09556,1.39321,
EU27 & UK,2020-09-26,0.0260262,2.33992,1.17253,0.248924,1.6007,1.61894,
EU27 & UK,2020-09-27,0.0299254,1.88658,1.22252,0.249472,1.66895,1.62278,
EU27 & UK,2020-09-28,0.0269844,2.64299,1.9772,0.205961,2.69922,1.51655,
EU27 & UK,2020-09-29,0.0244105,2.695,2.21172,0.171046,3.01938,1.32943,
EU27 & UK,2020-09-30,0.0292879,2.68824,2.1108,0.20142,2.88161,1.21319,
EU27 & UK,2020-10-01,0.0294283,2.70428,2.13547,0.201082,2.68266,1.30359,
EU27 & UK,2020-10-02,0.0316712,2.71734,1.73213,0.228208,2.17597,1.26489,
EU27 & UK,2020-10-03,0.0232634,2.3233,1.20929,0.239117,1.51915,1.22057,
EU27 & UK,2020-10-04,0.0281186,1.88612,1.02827,0.23396,1.29176,1.35931,
EU27 & UK,2020-10-05,0.0293723,2.63948,1.68973,0.200025,2.12271,1.38777,
EU27 & UK,2020-10-06,0.0244475,2.69327,1.72366,0.168162,2.16533,1.32975,
EU27 & UK,2020-10-07,0.0263387,2.67413,1.8788,0.179119,2.36023,1.34637,
EU27 & UK,2020-10-08,0.0281162,2.69284,1.75706,0.188434,2.20729,1.30975,
EU27 & UK,2020-10-09,0.0328953,2.68432,1.97595,0.221968,2.48227,1.37857,
EU27 & UK,2020-10-10,0.0230331,2.33685,1.47758,0.235799,1.85619,1.59163,
EU27 & UK,2020-10-11,0.0280473,1.84982,1.43132,0.230341,1.79807,1.83403,
EU27 & UK,2020-10-12,0.0290755,2.51814,2.1978,0.197991,2.76097,1.90601,
EU27 & UK,2020-10-13,0.0248785,2.66635,2.20193,0.166518,2.76615,1.96233,
EU27 & UK,2020-10-14,0.0257442,2.66091,1.94969,0.181369,2.44928,1.93011,
EU27 & UK,2020-10-15,0.0279266,2.66776,2.21721,0.176728,2.78535,1.94603,
EU27 & UK,2020-10-16,0.0330681,2.67371,2.37146,0.230219,2.97912,1.97046,
EU27 & UK,2020-10-17,0.0239478,2.23839,2.02587,0.244236,2.54498,2.01631,
EU27 & UK,2020-10-18,0.0281063,1.80938,1.66805,0.227517,2.09547,1.97872,
EU27 & UK,2020-10-19,0.0289418,2.6062,2.09436,0.194802,2.63102,1.88072,
EU27 & UK,2020-10-20,0.0234127,2.64974,1.8942,0.157639,2.37957,1.66357,
EU27 & UK,2020-10-21,0.0242598,2.65608,1.8811,0.172875,2.36311,1.31978,
EU27 & UK,2020-10-22,0.0271731,2.64147,1.95171,0.182527,2.45181,1.26907,
EU27 & UK,2020-10-23,0.0308842,2.6568,2.1542,0.213574,2.70619,1.41137,
EU27 & UK,2020-10-24,0.0222275,2.23875,1.27378,0.239225,1.60018,1.42324,
EU27 & UK,2020-10-25,0.0267661,1.92176,1.15697,0.215552,1.45343,1.57673,
EU27 & UK,2020-10-26,0.0282029,2.58462,1.78058,0.18966,2.23684,1.71487,
EU27 & UK,2020-10-27,0.0239087,2.62956,1.7886,0.152363,2.24691,1.79446,
EU27 & UK,2020-10-28,0.02428,2.5907,1.74561,0.166376,2.1929,1.72598,
EU27 & UK,2020-10-29,0.0269171,2.66332,1.82023,0.18064,2.28665,1.6748,
EU27 & UK,2020-10-30,0.0305468,2.55128,1.87249,0.210932,2.3523,1.49946,
EU27 & UK,2020-10-31,0.0206731,2.09433,1.44621,0.224054,1.81678,1.53113,
EU27 & UK,2020-11-01,0.0259321,1.71225,0.982385,0.219794,1.37918,1.46703,
EU27 & UK,2020-11-02,0.0256701,2.46602,1.38915,0.184901,1.95024,1.20821,
EU27 & UK,2020-11-03,0.020275,2.56912,1.79132,0.150345,2.51484,1.7338,
EU27 & UK,2020-11-04,0.0209804,2.55579,1.97596,0.157927,2.77407,2.09075,
EU27 & UK,2020-11-05,0.0217331,2.54579,1.90854,0.160665,2.67941,2.17035,
EU27 & UK,2020-11-06,0.0258084,2.52219,1.89169,0.18596,2.65575,2.07774,
EU27 & UK,2020-11-07,0.0160191,2.00853,1.60184,0.189345,2.24884,2.01708,
EU27 & UK,2020-11-08,0.0200079,1.56376,1.52653,0.18944,2.14311,1.95133,
EU27 & UK,2020-11-09,0.0199234,2.47971,2.16682,0.159257,3.04201,1.92076,
EU27 & UK,2020-11-10,0.0157086,2.53371,2.28157,0.131036,3.20311,2.04333,
EU27 & UK,2020-11-11,0.0154826,2.28698,2.07317,0.141734,2.91054,2.03206,
EU27 & UK,2020-11-12,0.0176403,2.52467,1.98654,0.151346,2.78891,1.98818,
EU27 & UK,2020-11-13,0.021204,2.53006,2.02426,0.162819,2.84186,1.94937,
EU27 & UK,2020-11-14,0.0130537,2.05203,1.51116,0.162937,2.12152,1.73652,
EU27 & UK,2020-11-15,0.0166598,1.60701,1.10157,0.165742,1.5465,1.72605,
EU27 & UK,2020-11-16,0.0187995,2.52789,1.68734,0.148174,2.36887,1.86798,
EU27 & UK,2020-11-17,0.0151061,2.51786,1.80692,0.121741,2.53675,1.8212,
EU27 & UK,2020-11-18,0.0162222,2.51079,1.74377,0.132835,2.44809,1.83392,
EU27 & UK,2020-11-19,0.0166132,2.55678,1.67158,0.145667,2.34674,2.11327,
EU27 & UK,2020-11-20,0.0206923,2.54829,1.96241,0.154005,2.75504,2.51627,
EU27 & UK,2020-11-21,0.011665,2.03293,1.41961,0.148534,1.993,2.61147,
EU27 & UK,2020-11-22,0.0151,1.58683,1.48753,0.150787,2.08835,2.5199,
EU27 & UK,2020-11-23,0.0180824,2.5217,2.11752,0.139721,2.9728,2.49498,
EU27 & UK,2020-11-24,0.0134848,2.54504,2.21526,0.114586,3.11001,2.49722,
EU27 & UK,2020-11-25,0.0148367,2.55641,2.38343,0.130153,3.34611,2.62543,
EU27 & UK,2020-11-26,0.0150849,2.58154,2.51862,0.135695,3.5359,2.64143,
EU27 & UK,2020-11-27,0.0188101,2.59571,2.63457,0.150727,3.69868,2.66874,
EU27 & UK,2020-11-28,0.010833,2.18097,2.20669,0.148087,3.09798,2.70184,
EU27 & UK,2020-11-29,0.0146651,1.65526,2.09632,0.150917,2.94304,2.85009,
EU27 & UK,2020-11-30,0.0175835,2.58531,2.40014,0.143675,3.36957,2.9509,
EU27 & UK,2020-12-01,0.0140286,2.58644,2.09919,0.121816,3.52888,2.80843,
EU27 & UK,2020-12-02,0.0158386,2.63633,2.183,0.138577,3.66977,2.94477,
EU27 & UK,2020-12-03,0.0159805,2.67325,1.99229,0.148197,3.34917,2.95412,
EU27 & UK,2020-12-04,0.0223913,2.68509,1.71265,0.164559,2.87908,2.78555,
EU27 & UK,2020-12-05,0.0121853,2.31062,1.63662,0.167094,2.75127,2.67995,
EU27 & UK,2020-12-06,0.0145313,1.84078,1.59117,0.157519,2.67487,2.72626,
EU27 & UK,2020-12-07,0.0172009,2.56342,1.85927,0.152742,3.12556,2.817,
EU27 & UK,2020-12-08,0.0160434,2.42039,1.99627,0.133643,3.35587,2.89896,
